upa	N	upa.	N_even	деверь	brother.in.law	
ur	N	ur.	N_odd	гора	mountain	
ur	N	ur.	N_odd	про	about	
ur	N	ur.	N_odd	способ	way	
ur	V	ur.	V_odd	ждать	wait	
ūr	V	ūr.	V_odd	держать	hold	
uratnik	N	uratnik.	N_odd	урядник	constable	
ure	N	ure.	N_even	способ	way	
urinekwa	N	urinekwa.	N_even	ворона	crow	
urt	V	urt.	V_odd	делить	divide	
us	N	us.	N_odd	ADD		
us	N	us.	N_odd	город	town	
us	V	us.	V_odd	погибнуть	perish	
us	V	us.	V_odd	шагать	step	
ūs	N	ūs.	N_odd	город	town	
ūsil	N	ūsil.	N_even	шаг	step	
ust	V	ust.	V_odd	потерять	lose	
usuwl	V	usuwl.	V_even	шагнуть	step	
ut	N	ut.	N_odd	вещь	thing	
ut	V	ut.	V_odd	лаять	bark	
uɕ	V	uɕ.	V_odd	встать	stand	
uɕa	N	uɕa.	N_even	только	only	
w	V	w.	V_even	взять	take	
w	V	w.	V_even	видеть	see	
wa	N	wa.	N_odd	богатырь	hero	
wa	V	wa.	V_odd	видеть	see	
waɣ	N	waɣ.	N_odd	мощь	power	
waɣ	N	waɣ.	N_odd	сила	strength	
wāɣ	N	wāɣ.	N_odd	сила	strength	
waɣl	V	waɣl.	V_odd	спуститься	go.down	
waj	V	waj.	V_odd	взять	take	
waj	N	waj.	N_odd	кисы	deer.skin.shoes	
waj	N	waj.	N_odd	чулки/кисы		
wal'ɕam	N	wal'ɕam.	N_even	стружка	shavings	
want	N	want.	N_odd	груз	load	
want	V	want.	V_odd	стадо	herd	
wantl	V	wantl.	V_odd	кочевать	roam	
wantl	V	wantl.	V_odd	переехать	move	
wantle	N	wantle.	N_even	переехать	move	
waps	N	waps.	N_odd	зять	take	
wāps	N	wāps.	N_odd	зять	take	
war	V	war.	V_odd	cделать		
war	V	war.	V_odd	делать	do	
wār	V	wār.	V_odd	делать	do	
warmal'	N	warmal'.	N_even	дело	business	
was	V	was.	V_odd	видеть	see	
was	N	was.	N_odd	утка	duck	
wasiɣ	N	wasiɣ.	N_even	больше	more	
wasəɣ	N	wasəɣ.|wasɣ.	N_even	больше	more	
wat	N	wat.	N_odd	30'		
wat	N	wat.	N_odd	3SG		
wat	N	wat.	N_odd	берег	shore	
wat	N	wat.	N_odd	тридцать	thirty	
wat	N	wat.	N_odd	тридцть		
wat	V	wat.	V_odd	собирать	gather	
wat	V	wat.	V_odd	тридцать	thirty	
wāt	N	wāt.	N_odd	берег	shore	
wat'a	ADJ	wat'a.	ADJ_even	короткий	short	
wat'a	N	wat'a.	N_even	коротко	short	
wāt'a	N	wāt'a.	N_even	коротко	short	
wat'i	ADJ	wat'i.	ADJ_even	короткий	short	
wata	N	wata.	N_even	берег	shore	
wata	N	wata.	N_even	торговец	merchant	
wata	N	wata.	N_even	торговля	trade	
wati	ADJ	wati.	ADJ_even	короткий	short	
wati	N	wati.	N_even	коротко	short	
waŋ	V	waŋ.	V_odd	видеть	see	
waŋ	V	waŋ.	V_odd	плечо	shoulder	
waŋk	V	waŋk.	V_odd	ползти	crawl	
wāŋk	V	wāŋk.	V_odd	ползти	crawl	
waŋn	N	waŋn.	N_odd	плечо	shoulder	
waŋən	N	waŋən.|waŋn.	N_even	плечо	shoulder	
waɕ	V	waɕ.	V_odd	видывать	experience	
welat	V	welat.	V_even	бить	hit	
werit	V	werit.	V_even	терпеть	endure	
werm	V	werm.	V_odd	мочь	be.able	
werm	V	werm.	V_odd	смочь	be.able	
wetra	N	wetra.	N_even	ведро	bucket	
weɕ	N	weɕ.	N_odd	красота	beauty	
weɕelit	V	weɕelit.	V_odd	веселиться	have.fun	
wi	V	wi.	V_odd	взять	take	
wiɣir	ADJ	wiɣir.	ADJ_even	красный	red	
wiɣər	ADJ	wiɣər.|wiɣr.	ADJ_even	красный	red	
wil't	N	wil't.	N_odd	лицо	face	
win	N	win.	N_odd	вино	wine	
wina	N	wina.	N_even	вино	wine	
wit	N	wit.	N_odd	Вода		
wit	N	wit.	N_odd	вода	water	
woj	N	woj.	N_odd	брать	take	
woj	N	woj.	N_odd	жир	fat	
woj	V	woj.	V_odd	брать	take	
wojkan	ADJ	wojkan.	ADJ_even	светлый	light	
wojkan	N	wojkan.	N_even	светлый	light	
wolt	V	wolt.	V_odd	тесать	hew	
wol'	N	wol'.	N_odd	плёс	stream.pool	
wonsut	V	wonsut.	V_even	мелькнуть	flash	
wontər	N	wontər.|wontr.	N_even	выдра	otter	
won'ɕal	N	won'ɕal.	N_even	пусто	empty	
wor	N	wor.	N_odd	лес	forest	
wor	N	wor.	N_odd	мощь	power	
wor	N	wor.	N_odd	сила	strength	
wor	V	wor.	V_odd	мощь	power	
wōr	N	wōr.	N_odd	лес	forest	
worat	V	worat.	V_even	порываться	try	
wort	V	wort.	V_odd	подпереть	prop.up	
wos	N	wos.	N_odd	OPT		
woss	N	woss.	N_odd	OPT		
wot	N	wot.	N_odd	ветер	wind	
wotiŋ	ADJ	wotiŋ.	ADJ_even	седой	gray	
wow	V	wow.	V_odd	звать	call	
wōw	V	wōw.	V_odd	звать	call	
wowta	ADJ	wowta.	ADJ_even	тонкий	thin	
woww	V	woww.	V_odd	просить	ask	
wōŋx	N	wōŋx.	N_odd	яма	pit	
woŋxa	N	woŋxa.	N_even	яма	pit	
wōŋxa	N	wōŋxa.	N_even	яма	pit	
woɕ	N	woɕ.	N_odd	грязь	mud	
woɕkas	V	woɕkas.	V_even	бросить	throw	
woɕkas	V	woɕkas.	V_even	выкинуть	throw.out	
woɕkas	V	woɕkas.	V_even	сбросить	dump	
woɕlax	N	woɕlax.	N_even	грязь	mud	
wəɣər	ADJ	wəɣər.|wəɣr.	ADJ_even	красный	red	
x	N	x.	N_even	Ц		
xajt	N	xajt.	N_odd	бег	run	
xajt	V	xajt.	V_odd	бег	run	
xajt	V	xajt.	V_odd	бегать	run	
xajt	V	xajt.	V_odd	бежать	run	
xajta	V	xajta.	V_even	бежать	run	
xajtup	N	xajtup.	N_even	мост	bridge	
xal	N	xal.	N_odd	среди	among	
xalew	N	xalew.	N_even	чайка	seagull	
xalt	N	xalt.	N_odd	между	between	
xal'	N	xal'.	N_odd	берёза	birch	
xāl'	N	xāl'.	N_odd	берёза	birch	
xan	V	xan.	V_odd	приклеить	glue	
xan	V	xan.	V_odd	прилипнуть	stick	
xaniɕt	V	xaniɕt.	V_even	научить	teach	
xans	V	xans.	V_odd	писать	write	
xansa	N	xansa.	N_even	орнамент	ornament	
xansa	N	xansa.	N_even	узор	pattern	
xant	N	xant.	N_odd	сера	sulfur	
xantə	N	xantə.	N_even	остяк	Khanty	
xantə	N	xantə.	N_even	сера	sulfur	
xanəlpatta	N	xanəlpatta.	N_even	пазуха	cavity	
xan'iɕt	V	xan'iɕt.	V_even	научить	teach	
xap	N	xap.	N_odd	лодка	boat	
xapɣa	N	xapɣa.	N_even	осина	aspen	
xar	N	xar.	N_odd	самец	male	
xār	N	xār.	N_odd	самец	male	
xara	ADJ	xara.	ADJ_even	редкий	rare	
xariɣl	V	xariɣl.	V_even	потухнуть	go.out	
xariɣt	V	xariɣt.	V_even	погасить	extinguish	
xars	ADJ	xars.	ADJ_odd	полноводный	full.flowing	
xars	V	xars.	V_odd	полноводный	full.flowing	
xarst	V	xarst.	V_odd	хрустеть	crunch	
xart	V	xart.	V_odd	тянуть	pull	
xartum	N	xartum.	N_even	волок	drag	
xarəɣl	V	xarəɣl.|xarɣl.	V_even	потухнуть	go.out	
xas	V	xas.	V_odd	писать	write	
xas	V	xas.	V_odd	привязать	tie	
xas	V	xas.	V_odd	тальник	willow	
xas	V	xas.	V_odd	тащить	drag	
xas	V	xas.	V_odd	уметь	be.able	
xas	N	xas.	N_odd	привязать	tie	
xasap	N	xasap.	N_even	полог	canopy	
xasli	N	xasli.	N_even	мох	moss	
xassumt	V	xassumt.	V_even	дёргать	pull	
xatan'	N	xatan'.	N_even	татарин	Tatar	
xax	N	xax.	N_odd	взобраться	climb	
xaŋra	N	xaŋra.	N_even	подколенок		
xaŋx	V	xaŋx.	V_odd	взобраться	climb	
xāŋx	V	xāŋx.	V_odd	залезть	climb	
xāŋxt	V	xāŋxt.	V_odd	загнать	drive	
xaɕ	N	xaɕ.	N_odd	знание	knowledge	
xaɕl	V	xaɕl.	V_odd	рваться	tear	
xil	V	xil.	V_odd	копать	dig	
xitərt	V	xitərt.|xitrt.	V_even	ударить	hit	
xo	N	xo.	N_odd	кто	who	
xo	V	xo.	V_odd	кто	who	
xoj	V	xoj.	V_odd	достичь	achieve	
xoj	V	xoj.	V_odd	удариться	bump.into	
xōj	V	xōj.	V_odd	касаться	touch	
xōj	V	xōj.	V_odd	попасть	hit	
xol	N	xol.	N_odd	утро	morning	
xoli	ADJ	xoli.	ADJ_even	утренний	morning	
xolit	N	xolit.	N_even	завтра	tomorrow	
xolit	N	xolit.	N_even	завтрашний	tomorrow's	
xolit	ADJ	xolit.	ADJ_even	завтрашний	tomorrow's	
xolitan	N	xolitan.	N_odd	завтра	tomorrow	
xolt	V	xolt.	V_odd	тратить	spend	
xol't	N	xol't.	N_odd	наподобие	like	
xomi	N	xomi.	N_even	навзничь	upside.down	
xomi	N	xomi.	N_even	ничком	face.down	
xōmi	N	xōmi.	N_even	EMPH		
xōmi	N	xōmi.	N_even	ничком	face.down	
xomɕi	N	xomɕi.	N_even	кнут	whip	
xoməl	ADJ	xoməl.|xoml.	ADJ_even	проклятый	damned	
xon	N	xon.	N_odd	царь	tsar	
xon	N	xon.	N_odd	царь[LAT]		
xōn	N	xōn.	N_odd	король	king	
xōn	N	xōn.	N_odd	царь	tsar	
xoni	N	xoni.	N_even	навзничь	upside.down	
xont	V	xont.	V_odd	искать	search	
xōnt	V	xōnt.	V_odd	воевать	fight	
xōnt	V	xōnt.	V_odd	найти	find	
xōnt	V	xōnt.	V_odd	находить	find	
xōnt	N	xōnt.	N_odd	войско	army	
xōpt	N	xōpt.	N_odd	олень	deer	
xopəlt	V	xopəlt.|xoplt.	V_even	греметь	thunder	
xort	V	xort.	V_odd	лаять	bark	
xortxan	N	xortxan.	N_even	ястреб	hawk	
xos	N	xos.	N_odd	длина	length	
xōs	N	xōs.	N_odd	длина	length	
xosa	N	xosa.	N_even	далеко	far	
xosa	N	xosa.	N_even	далеко/долго		
xosa	N	xosa.	N_even	длинный	long	
xosa	N	xosa.	N_even	долго	long	
xosa	ADJ	xosa.	ADJ_even	длинный	long	
xōsa	N	xōsa.	N_even	длинный	long	
xōsa	N	xōsa.	N_even	долго	long	
xosit	N	xosit.	N_even	вдоль	along	
xosit	N	xosit.	N_even	по	by	
xot	N	xot.	N_odd	где	where	
xot	N	xot.	N_odd	от	from	
xot	N	xot.	N_odd	шесть	six	
xōt	N	xōt.	N_odd	где	where	
xotal	N	xotal.	N_even	день	day	
xotal	N	xotal.	N_even	солнце	sun	
xotal	V	xotal.	V_even	рассветать	dawn	
xōtal	N	xōtal.	N_even	день	day	
xotal'	N	xotal'.	N_even	куда	where	
xotaŋ	N	xotaŋ.	N_even	лебедь	swan	
xoti	ADJ	xoti.	ADJ_even	который	who	
xotjut	N	xotjut.	N_even	кто	who	
xotl	V	xotl.	V_odd	рассветать	dawn	
xotəl	N	xotəl.|xotl.	N_even	день	day	
xowt	N	xowt.	N_odd	ёлка	spruce	
xōŋ	N	xōŋ.	N_odd	король	king	
xoŋxa	N	xoŋxa.	N_even	кто	who	
xoɕa	ADJ	xoɕa.	ADJ_even	засохший	dried.up	
xuij	V	xuij.	V_even	спать	sleep	
xuj	V	xuj.	V_odd	лежать	lie	
xuj	V	xuj.	V_odd	ложиться	lie.down	
xuj	V	xuj.	V_odd	спать	sleep	
xuja	V	xuja.	V_even	лежать	lie	
xujn'utəl	V	xujn'utəl.	V_odd	спать	sleep	
xul	V	xul.	V_odd	ночевать	spend.the.night	
xul	V	xul.	V_odd	слышать	hear	
xul	N	xul.	N_odd	рыба	fish	
xūl	V	xūl.	V_odd	ночевать	spend.the.night	
xulax	N	xulax.	N_even	ворон	crow	
xult	V	xult.	V_odd	остаться	stay	
xult	V	xult.	V_odd	показать	show	
xul'	V	xul'.	V_odd	оставить	leave	
xul'iɣl	V	xul'iɣl.	V_even	всплыть	surface	
xul'm	N	xul'm.	N_odd	зона	zone	
xul'm	N	xul'm.	N_odd	пепел	ashes	
xul't	V	xul't.	V_odd	остаться	stay	
xul'tɣaj	N	xul'tɣaj.	N_even	зыбун	swamp	
xul'təs	V	xul'təs.|xul'ts.	V_even	остаться	stay	
xul'um	N	xul'um.	N_even	речка	river	
xum	N	xum.	N_odd	мужчина	man	
xum	N	xum.	N_odd	человек	person	
xuma	N	xuma.	N_even	мужики	guys	
xumi	N	xumi.	N_even	мужчина	man	
xumle	N	xumle.	N_even	как	like	
xuml'e	N	xuml'e.	N_even	как	like	
xumus	N	xumus.	N_even	как	like	
xumus	ADJ	xumus.	ADJ_even	какой	what.kind	
xun	V	xun.	V_odd	черпать	scoop	
xunt	V	xunt.	V_odd	вычерпывать	scoop.out	
xunt	V	xunt.	V_odd	котомка	knapsack	
xunt	N	xunt.	N_odd	котомка	knapsack	
xuntel	V	xuntel.	V_even	слушать	listen	
xuntl	V	xuntl.	V_odd	слушать	listen	
xūntl	V	xūntl.	V_odd	слушать	listen	
xuntəl	V	xuntəl.|xuntl.	V_even	слушать	listen	
xun'	N	xun'.	N_odd	когда	when	
xun't	N	xun't.	N_odd	когда	when	
xur	N	xur.	N_odd	берег	shore	
xur	V	xur.	V_odd	берег	shore	
xuraxl	V	xuraxl.	V_even	пугать	scare	
xuri	N	xuri.	N_even	изображение	image	
xuri	N	xuri.	N_even	образ	image	
xuri	N	xuri.	N_even	узор	pattern	
xuriɣ	N	xuriɣ.	N_even	мешок	bag	
xūriɣ	N	xūriɣ.	N_even	мешок	bag	
xurip	N	xurip.	N_even	образ	image	
xurip	N	xurip.	N_even	свойство	property	
xurm	N	xurm.	N_odd	три	three	
xūrm	N	xūrm.	N_odd	Три		
xurp	N	xurp.	N_odd	коробка	box	
xurum	N	xurum.	N_even	три	three	
xūrum	N	xūrum.	N_even	Три		
xūrum	N	xūrum.	N_even	три	three	
xurəɣ	N	xurəɣ.|xurɣ.	N_even	мешок	bag	
xurəm	N	xurəm.|xurm.	N_even	три	three	
xus	V	xus.	V_odd	двадцать	twenty	
xus	N	xus.	N_odd	жечь	burn	
xusap	N	xusap.	N_even	коробка	box	
xusl	V	xusl.	V_odd	отслаиваться	flake.off	
xut	V	xut.	V_odd	согнуться	bend	
xuɕ	N	xuɕ.	N_odd	слуга	servant	
xəl	V	xəl.	V_odd	копать	dig	
ŋōŋx	N	ŋōŋx.	N_odd	вверх	up	
ɕaɣt	V	ɕaɣt.	V_odd	радоваться	rejoice	
ɕai	N	ɕai.	N_even	чай	tea	
ɕaj	N	ɕaj.	N_odd	чай	tea	
ɕakw	N	ɕakw.	N_odd	вымя	udder	
ɕakw	V	ɕakw.	V_odd	вымя	udder	
ɕakwit	N	ɕakwit.	N_even	молоко	milk	
ɕalɣ	N	ɕalɣ.	N_odd	серебро	silver	
ɕaliɣ	ADJ	ɕaliɣ.	ADJ_even	чистый	clean	
ɕalt	V	ɕalt.	V_odd	войти	enter	
ɕalt	V	ɕalt.	V_odd	входить	enter	
ɕalt	V	ɕalt.	V_odd	зайти	enter	
ɕālt	V	ɕālt.	V_odd	войти	enter	
ɕaləɣ	N	ɕaləɣ.|ɕalɣ.	N_even	серебро	silver	
ɕama	N	ɕama.	N_even	насмерть	to.death	
ɕampur	N	ɕampur.	N_even	обруч	hoop	
ɕanèn	N	ɕanèn.	N_odd	2DU		
ɕan'	N	ɕan'.	N_odd	мама	mom	
ɕar	ADJ	ɕar.	ADJ_odd	самый	most	
ɕar	N	ɕar.	N_odd	самый	most	
ɕar	N	ɕar.	N_odd	совсем	completely	
ɕar	V	ɕar.	V_odd	совсем	completely	
ɕaras	N	ɕaras.	N_even	море	sea	
ɕaras	N	ɕaras.	N_even	остров	island	
ɕaraɕ	N	ɕaraɕ.	N_even	море	sea	
ɕarɣ	V	ɕarɣ.	V_odd	жечь	burn	
ɕarit	V	ɕarit.	V_even	жарить	fry	
ɕarka	N	ɕarka.	N_even	чарка	shot.glass	
ɕarəɕ	N	ɕarəɕ.|ɕarɕ.	N_even	море	sea	
ɕas	N	ɕas.	N_odd	колени	knees	
ɕaxl	N	ɕaxl.	N_odd	клубок	tangle	
ɕaxl	N	ɕaxl.	N_odd	туча	cloud	
ɕaxl	N	ɕaxl.	N_odd	холм	hill	
ɕaxəl	N	ɕaxəl.|ɕaxl.	N_even	гора	mountain	
ɕaxəl	N	ɕaxəl.|ɕaxl.	N_even	туча	cloud	
ɕaxəl	N	ɕaxəl.|ɕaxl.	N_even	холм	hill	
ɕaxəl	N	ɕaxəl.|ɕaxl.	N_even	хребет	spine	
ɕaŋkɕ	N	ɕaŋkɕ.	N_odd	жуланчик	shrike	
ɕeltumt	V	ɕeltumt.	V_even	бросить	throw	
ɕep	N	ɕep.	N_odd	карман	pocket	
ɕeranka	N	ɕeranka.	N_odd	спичка	match	
ɕermat	N	ɕermat.	N_even	вожжи	reins	
ɕermat	V	ɕermat.	V_even	вожжи	reins	
ɕes	N	ɕes.	N_odd	щегол	goldfinch	
ɕetwert	N	ɕetwert.	N_even	четверть	quarter	
ɕetwert'	N	ɕetwert'.	N_even	четверть	quarter	
ɕil	N	ɕil.	N_odd	бубенчик	bell	
ɕir	N	ɕir.	N_odd	способ	way	
ɕiraj	N	ɕiraj.	N_even	меч	sword	
ɕisɣ	V	ɕisɣ.	V_odd	визжать	squeal	
ɕol	N	ɕol.	N_odd	могущество	power	
ɕol	N	ɕol.	N_odd	средство	means	
ɕopil	V	ɕopil.	V_even	договориться	agree	
ɕopit	V	ɕopit.	V_even	готовить	cook	
ɕopər	N	ɕopər.|ɕopr.	N_even	глухарка	female.wood.grouse	
ɕopər	ADJ	ɕopər.|ɕopr.	ADJ_even	тонкий	thin	
ɕora	N	ɕora.	N_even	пороша	snowflake	
ɕorxil	N	ɕorxil.	N_even	зарубка	notch	
ɕorxil	V	ɕorxil.	V_even	зарубка	notch	
ɕorxəl	N	ɕorxəl.|ɕorxl.	N_even	зарубка	notch	
ɕorxəl	V	ɕorxəl.|ɕorxl.	V_even	зарубка	notch	
ɕos	N	ɕos.	N_odd	момент	moment	
ɕos	N	ɕos.	N_odd	раз	time	
ɕos	N	ɕos.	N_odd	час	hour	
ɕowal	N	ɕowal.	N_even	чувал	hearth?	
ɕul	N	ɕul.	N_odd	седина	gray.hair	
ɕul'ɕi	N	ɕul'ɕi.	N_even	кулик	sandpiper	
ɕuns	V	ɕuns.	V_odd	смотреть	look	
ɕun'	V	ɕun'.	V_odd	благоденствовать	prosper	
ɕun'	V	ɕun'.	V_odd	здравствовать	be.well	
ɕun'	N	ɕun'.	N_odd	благоденствовать	prosper	
ɕun'	N	ɕun'.	N_odd	богатство	wealth	
ɕuram	V	ɕuram.	V_even	освежить	refresh	
ɕurɣ	V	ɕurɣ.	V_odd	течь	flow	
ɕus	N	ɕus.	N_odd	раз	time	
